"client_id","age","job.admin.","job.blue-collar","job.entrepreneur","job.housemaid","job.management","job.retired","job.self-employed","job.services","job.student","job.technician","job.unemployed","job.unknown","marital.divorced","marital.married","marital.single","marital.unknown","education.basic.4y","education.basic.6y","education.basic.9y","education.high.school","education.professional.course","education.university.degree","education.unknown","default.no","default.unknown","housing.no","housing.unknown","housing.yes","loan.no","loan.unknown","loan.yes","contact.cellular","contact.telephone","month.apr","month.aug","month.dec","month.jul","month.jun","month.mar","month.may","month.nov","month.oct","month.sep","day_of_week.fri","day_of_week.mon","day_of_week.thu","day_of_week.tue","day_of_week.wed","campaign","pdays","previous","poutcome.failure","poutcome.nonexistent","poutcome.success","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","age.binned","pdays_999"
1288,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,1,TRUE
1290,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.961,5228.1,1,TRUE
1291,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,2,TRUE
1292,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,999,1,1,0,0,-1.8,92.893,-46.2,1.344,5099.1,1,TRUE
1298,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,999,0,0,1,0,-0.1,93.2,-42,4.191,5195.8,2,TRUE
1318,54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,999,0,0,1,0,1.4,94.465,-41.8,4.864,5228.1,2,TRUE
1320,54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,2,TRUE
1322,54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,2,TRUE
1324,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,1,TRUE
1330,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,1,TRUE
1331,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,999,0,0,1,0,-1.8,92.893,-46.2,1.25,5099.1,1,TRUE
1333,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,999,0,0,1,0,-2.9,92.469,-33.6,1.044,5076.2,1,TRUE
1334,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,999,0,0,1,0,-1.8,92.843,-50,1.811,5099.1,1,TRUE
1337,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,1,-1.7,94.027,-38.3,0.9,4991.6,1,FALSE
1340,42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,2,TRUE
1343,41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,999,0,0,1,0,1.1,93.994,-36.4,4.86,5191,2,TRUE
1345,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,2,TRUE
1348,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,999,0,0,1,0,-1.7,94.055,-39.8,0.742,4991.6,1,TRUE
1350,52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,2,TRUE
1353,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,1,TRUE
1355,58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,2,TRUE
1357,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,1,0,0,1,-1.8,93.749,-34.6,0.645,5008.7,1,FALSE
1363,58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,2,TRUE
1364,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,999,0,0,1,0,-3.4,92.431,-26.9,0.722,5017.5,2,TRUE
1365,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,1,0,0,-1.7,94.027,-38.3,0.9,4991.6,1,FALSE
1367,33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,999,0,0,1,0,1.4,93.444,-36.1,4.962,5228.1,1,TRUE
1374,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,999,0,0,1,0,1.1,93.994,-36.4,4.859,5191,1,TRUE
1375,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,2,TRUE
1377,38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,999,0,0,1,0,-0.1,93.2,-42,4.076,5195.8,1,TRUE
1379,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,1,TRUE
1380,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,999,0,0,1,0,1.4,93.444,-36.1,4.963,5228.1,1,TRUE
1385,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,999,0,0,1,0,1.1,93.994,-36.4,4.864,5191,1,TRUE
1390,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,999,1,1,0,0,-1.8,92.893,-46.2,1.25,5099.1,1,TRUE
1395,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,999,1,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,1,TRUE
1397,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,999,0,0,1,0,-1.8,92.893,-46.2,1.313,5099.1,1,TRUE
1398,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,999,1,1,0,0,-1.8,92.893,-46.2,1.266,5099.1,1,TRUE
1403,39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,999,1,1,0,0,-1.8,93.075,-47.1,1.479,5099.1,1,TRUE
1407,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,999,0,0,1,0,1.4,93.918,-42.7,4.958,5228.1,2,TRUE
1411,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,1,TRUE
1416,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,1,TRUE
1418,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.86,5191,1,TRUE
1419,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,2,TRUE
1423,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,999,1,1,0,0,-1.1,94.767,-50.8,1.05,4963.6,1,TRUE
1426,54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,2,TRUE
1427,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,999,0,0,1,0,-0.1,93.2,-42,4.076,5195.8,1,TRUE
1437,59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,999,0,0,1,0,-3.4,92.431,-26.9,0.72,5017.5,2,TRUE
1440,33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,1,TRUE
1441,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,999,0,0,1,0,-1.8,92.893,-46.2,1.25,5099.1,1,TRUE
1448,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,1,TRUE
1452,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,999,0,0,1,0,1.4,93.918,-42.7,4.957,5228.1,1,TRUE
1453,52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,999,0,0,1,0,-0.1,93.2,-42,4.12,5195.8,2,TRUE
1455,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,999,0,0,1,0,-1.8,92.843,-50,1.56,5099.1,3,TRUE
1458,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,999,0,0,1,0,1.4,93.918,-42.7,4.961,5228.1,1,TRUE
1461,59,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,2,TRUE
1462,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,1,TRUE
1463,42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,999,0,0,1,0,1.4,94.465,-41.8,4.866,5228.1,2,TRUE
1467,43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,999,0,0,1,0,-0.1,93.2,-42,4.153,5195.8,2,TRUE
1468,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,1,TRUE
1469,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,1,TRUE
1471,52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,2,TRUE
1479,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,999,1,1,0,0,-1.8,92.893,-46.2,1.281,5099.1,1,TRUE
1484,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,999,0,0,1,0,-2.9,92.963,-40.8,1.268,5076.2,1,TRUE
1496,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,1,TRUE
1498,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,999,0,0,1,0,1.1,93.994,-36.4,4.864,5191,1,TRUE
1499,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.4,93.444,-36.1,4.963,5228.1,1,TRUE
1500,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,999,0,0,1,0,-0.1,93.2,-42,4.191,5195.8,2,TRUE
1501,48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,999,0,0,1,0,1.4,94.465,-41.8,4.866,5228.1,2,TRUE
1502,42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,999,1,1,0,0,-1.8,92.893,-46.2,1.281,5099.1,2,TRUE
1510,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.86,5191,1,TRUE
1514,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,TRUE
1518,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,999,1,1,0,0,-1.8,92.893,-46.2,1.25,5099.1,1,TRUE
1519,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,999,0,0,1,0,-1.8,92.893,-46.2,1.244,5099.1,1,TRUE
1520,47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,2,TRUE
1522,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,2,TRUE
1523,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,999,0,0,1,0,-0.1,93.2,-42,4.191,5195.8,1,TRUE
1533,43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,999,0,0,1,0,1.4,93.918,-42.7,4.957,5228.1,2,TRUE
1535,42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,999,0,0,1,0,-1.8,92.893,-46.2,1.299,5099.1,2,TRUE
1537,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,999,0,0,1,0,1.1,93.994,-36.4,4.855,5191,1,TRUE
1539,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,999,1,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,1,TRUE
1540,56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,999,0,0,1,0,1.4,93.918,-42.7,4.968,5228.1,2,TRUE
1544,44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,2,TRUE
1545,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,999,0,0,1,0,1.1,93.994,-36.4,4.859,5191,1,TRUE
1547,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,999,0,0,1,0,-1.8,92.843,-50,1.687,5099.1,1,TRUE
1550,48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,2,TRUE
1556,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,999,1,1,0,0,-0.1,93.2,-42,4.021,5195.8,1,TRUE
1557,44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,999,0,0,1,0,1.4,93.444,-36.1,4.968,5228.1,2,TRUE
1563,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,999,0,0,1,0,-1.8,92.893,-46.2,1.327,5099.1,1,TRUE
1564,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,1,-2.9,92.963,-40.8,1.268,5076.2,2,FALSE
1570,53,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,2,TRUE
1575,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,1,TRUE
1578,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,999,1,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,TRUE
1580,41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,999,0,0,1,0,-1.8,92.893,-46.2,1.344,5099.1,2,TRUE
1584,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,999,1,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,TRUE
1585,46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,999,0,0,1,0,-1.8,92.893,-46.2,1.334,5099.1,2,TRUE
1586,50,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,999,1,1,0,0,-1.8,93.075,-47.1,1.41,5099.1,2,TRUE
